acct_num,status,gender,last_name,first_name,salary,city,state,
CU-03395583,RMS,F,JACKSON, ashley,$228800,beacon,NY,
CU-94501320,RR,F,JACKSON, dorothy,$272212,beacon,NY,
CU-21011242,RR,F,JACKSON, kimberly,$230009,beacon,NY,
CU-50963266,RR,F,JACKSON, emily,$65607,beacon,NY,
CU-75100277,RR,F,JACKSON, donna,$93019,beacon,NY,
CU-73327993,RR,F,JACKSON, michelle,$123574,beacon,NY,
CU-62188582,RR,F,JACKSON, carol,$129449,beacon,NY,
CU-29997422,RR,F,JACKSON, amanda,$179251,beacon,NY,
CU-93880677,RR,F,JACKSON, melissa,$160565,beacon,NY,
CU-60209561,RR,F,JACKSON, deborah,$165258,beacon,NY,
CU-61794465,RR,F,JACKSON, stephanie,$202667,beacon,NY,
CU-83784440,RM,F,JACKSON, rebecca,$259946,beacon,NY,
CU-11024830,RR,F,JACKSON, laura,$160743,beacon,NY,
CU-97709531,RR,F,JACKSON, sharon,$127595,beacon,NY,
CU-25913723,RR,F,JACKSON, cynthia,$78140,beacon,NY,
CU-33061831,RR,F,JACKSON, kathleen,$76978,beacon,NY,
CU-43581337,RR,F,JACKSON, amy,$181526,beacon,NY,
CU-07843675,RMS,F,JACKSON, shirley,$110955,beacon,NY,
CU-79522413,RR,F,JACKSON, angela,$199754,beacon,NY,
CU-30368516,RMS,F,JACKSON, helen,$239394,beacon,NY,
CU-81280556,RR,F,JACKSON, anna,$201252,beacon,NY,
CU-58080503,RR,F,JACKSON, brenda,$114733,beacon,NY,
CU-65004623,RR,F,JACKSON, pamela,$121135,beacon,NY,
CU-74034527,RR,F,JACKSON, nicole,$45645,beacon,NY,
CU-92822877,RR,F,JACKSON, samantha,$226569,beacon,NY,
CU-45858542,RR,F,JACKSON, katherine,$122893,beacon,NY,
CU-39075189,RR,F,JACKSON, emma,$241887,beacon,NY,
CU-21430860,RR,F,JACKSON, ruth,$62432,beacon,NY,
CU-70997724,RM,F,JACKSON, christine,$81441,beacon,NY,
CU-59973843,RR,F,JACKSON, catherine,$274043,beacon,NY,
CU-44752182,RR,F,JACKSON, debra,$225772,beacon,NY,
CU-07792832,RR,F,JACKSON, rachel,$233957,beacon,NY,
CU-21263489,RR,F,JACKSON, carolyn,$170583,beacon,NY,
CU-78489407,RR,F,JACKSON, janet,$256384,beacon,NY,
CU-33199084,RR,F,JACKSON, virginia,$123169,beacon,NY,
CU-23039461,RR,F,JACKSON, maria,$96556,beacon,NY,
CU-19007470,RR,F,JACKSON, heather,$234828,beacon,NY,
CU-68756254,RMS,F,JACKSON, diane,$42612,beacon,NY,
CU-95125615,RM,F,JACKSON, julie,$127340,beacon,NY,
CU-83665467,RMS,F,JACKSON, joyce,$62464,beacon,NY,
CU-32252274,RR,F,JACKSON, victoria,$259181,beacon,NY,
CU-64059440,RR,F,JACKSON, kelly,$205575,beacon,NY,
CU-56988631,RR,F,JACKSON, christina,$229824,beacon,NY,
CU-44965639,RMS,F,JACKSON, lauren,$107593,beacon,NY,
CU-80856286,RR,F,JACKSON, joan,$203216,beacon,NY,
CU-55652065,RMS,F,JACKSON, evelyn,$162829,beacon,NY,
CU-38797939,RR,F,JACKSON, olivia,$79952,beacon,NY,
CU-17958687,RR,F,JACKSON, judith,$52691,beacon,NY,
CU-51252465,RR,F,JACKSON, megan,$289948,beacon,NY,
CU-30119561,RR,F,JACKSON, cheryl,$239229,beacon,NY,
CU-41381173,RR,F,JACKSON, martha,$67444,beacon,NY,
CU-44369365,RR,F,JACKSON, andrea,$92634,beacon,NY,
CU-81617141,RM,F,JACKSON, frances,$58310,beacon,NY,
CU-09677852,RR,F,JACKSON, hannah,$213336,beacon,NY,
CU-23961879,RM,F,JACKSON, jacqueline,$39534,beacon,NY,
CU-11160570,RR,F,JACKSON, ann,$44118,beacon,NY,
CU-47615587,RM,F,JACKSON, gloria,$230680,beacon,NY,
CU-23593250,RR,F,JACKSON, jean,$69518,beacon,NY,
CU-41043935,RR,F,JACKSON, kathryn,$90305,beacon,NY,
CU-88634094,RR,F,JACKSON, alice,$107161,beacon,NY,
CU-53899170,RMS,F,JACKSON, teresa,$243150,beacon,NY,
CU-46190701,RMS,F,JACKSON, sara,$63804,beacon,NY,
CU-79569215,RR,F,JACKSON, janice,$262666,beacon,NY,
CU-19876077,RMS,F,JACKSON, doris,$114612,beacon,NY,
CU-82419713,RR,F,JACKSON, madison,$37872,beacon,NY,
CU-14860131,RR,F,JACKSON, julia,$99194,beacon,NY,
CU-18955761,RR,F,JACKSON, grace,$274239,beacon,NY,
CU-74769228,RR,F,JACKSON, judy,$255714,beacon,NY,
CU-39177894,RR,F,JACKSON, abigail,$53383,beacon,NY,
CU-29281307,RR,F,JACKSON, marie,$230400,beacon,NY,
CU-41599759,RMS,F,JACKSON, denise,$156706,beacon,NY,
CU-83811543,RR,F,JACKSON, beverly,$129176,beacon,NY,
CU-22454567,RR,F,JACKSON, amber,$70864,beacon,NY,
CU-82802759,RR,F,JACKSON, theresa,$212955,beacon,NY,
CU-07791334,RMS,F,JACKSON, marilyn,$184906,beacon,NY,
CU-56167933,RR,F,JACKSON, danielle,$190135,beacon,NY,
CU-82606387,RR,F,JACKSON, diana,$70577,beacon,NY,
CU-77161779,RMS,F,JACKSON, brittany,$128101,beacon,NY,
CU-36022417,RR,F,JACKSON, natalie,$72078,beacon,NY,
CU-67457459,RM,F,JACKSON, sophia,$267341,beacon,NY,
CU-32649940,RM,F,JACKSON, rose,$227510,beacon,NY,
CU-61837330,RR,F,JACKSON, isabella,$55609,beacon,NY,
CU-81730069,RMS,F,JACKSON, alexis,$121626,beacon,NY,
CU-82116157,RMS,F,JACKSON, kayla,$209281,beacon,NY,
CU-21308886,RR,F,JACKSON, charlotte,$173501,beacon,NY,
CU-72043434,RMS,M,MARTIN, james,$175285,johnstown,NY,
CU-67146051@,RMS,M,MARTIN, john,$55138,tonawanda,NY,
CU-55962495,RM,M,MARTIN, robert,$168849,ithaca,NY,
CU-70535647,RMS,M,MARTIN, michael,$321859,binghamton,NY,
CU-56836311^,RMS,M,MARTIN, william,$235493,white%plains,NY,
CU-79150656,RM,M,MARTIN, david,$57497,troy,NY,
CU-01787959,RR,M,MARTIN, richard,$189353,oneida,NY,
CU-35712128,RM,M,MARTIN, joseph,$56827,salamanca,NY,
CU-91383072^,RM,M,MARTIN, thomas,$60266,north%tonawanda,NY,
CU-23341439,RM,M,MARTIN, charles,$115973,new%york,NY,
CU-38605336,RMS,M,MARTIN, christopher,$56973,port%jervis,NY,
CU-80278491,RR,M,MARTIN, daniel,$187480,elmira,NY,
CU-69420812@,RMS,M,MARTIN, matthew,$124441,oswego,NY,
CU-74792807,RR,M,MARTIN, anthony,$319939,tonawanda,NY,
CU-60226787,RMS,M,MARTIN, donald,$114872,syracuse,NY,
CU-06183554,RR,M,MARTIN, mark,$140724,oswego,NY,
CU-44768412,RM,M,MARTIN, paul,$324058,ithaca,NY,
CU-82272040,RMS,M,MARTIN, steven,$309503,hudson,NY,
CU-52506327,RR,M,MARTIN, andrew,$142589,middletown,NY,
CU-45546342,RMS,M,MARTIN, kenneth,$107675,new%york,NY,
CU-95681236,RMS,M,MARTIN, joshua,$344798,mount%vernon,NY,
CU-52282954,RM,M,MARTIN, kevin,$337420,cortland,NY,
CU-14080087,RR,M,MARTIN, brian,$312242,fulton,NY,
CU-52990563,RMS,M,MARTIN, george,$152002,kingston,NY,
CU-36386144,RM,M,MARTIN, edward,$207884,olean,NY,
CU-42787872,RM,M,MARTIN, ronald,$85451,oswego,NY,
CU-82948329,RMS,M,MARTIN, timothy,$204409,corning,NY,
CU-17801541,RMS,M,MARTIN, jason,$338384,ogdensburg,NY,
CU-34692018,RMS,M,MARTIN, jeffrey,$248703,rye,NY,
CU-27448019,RM,M,MARTIN, ryan,$67509,watervliet,NY,
CU-41297036,RMS,M,MARTIN, jacob,$312228,saratoga%springs,NY,
CU-23823765@,RMS,M,MARTIN, gary,$316066,kingston,NY,
CU-50090154,RM,M,MARTIN, nicholas,$233996,buffalo,NY,
CU-16948681,RR,M,MARTIN, eric,$279350,cortland,NY,
CU-24855414^,RM,M,MARTIN, jonathan,$167302,rye,NY,
CU-26262389@,RM,M,MARTIN, stephen,$92150,mechanicville,NY,
CU-06690919,RM,M,MARTIN, larry,$344705,hudson,NY,
CU-37665284,RR,M,MARTIN, justin,$154968,rensselaer,NY,
CU-79803471,RR,M,MARTIN, scott,$58349,glens%falls,NY,
CU-51422802,RM,M,MARTIN, brandon,$269972,batavia,NY,
CU-23822225,RMS,M,MARTIN, benjamin,$245631,rome,NY,
CU-04887308^,RR,M,MARTIN, samuel,$327935,canandaigua,NY,
CU-04171508,RM,M,MARTIN, frank,$55458,schenectady,NY,
CU-87280119,RR,M,MARTIN, gregory,$216509,glen%cove,NY,
CU-87456711,RR,M,MARTIN, raymond,$101650,amsterdam,NY,
CU-97731656,RMS,M,MARTIN, alexander,$148616,schenectady,NY,
CU-06041928,RM,M,MARTIN, patrick,$155106,glens%falls,NY,
CU-26236967@,RR,M,MARTIN, jack,$346494,white%plains,NY,
CU-19321375,RM,M,MARTIN, dennis,$310102,kingston,NY,
CU-07149886,RR,M,MARTIN, jerry,$342350,amsterdam,NY,
CU-63847453@,RMS,M,MARTIN, tyler,$189818,salamanca,NY,
CU-41648557,RM,M,MARTIN, aaron,$61999,watervliet,NY,
CU-45243105,RR,M,MARTIN, jose,$69381,newburgh,NY,
CU-75585274,RMS,M,MARTIN, henry,$214945,rome,NY,
CU-47803495,RMS,M,MARTIN, adam,$50955,dunkirk,NY,
CU-97467366@,RMS,M,MARTIN, douglas,$121899,,NY,
CU-52532261,RMS,M,MARTIN, nathan,$110903,rome,NY,
CU-87531701@,RMS,M,MARTIN, peter,$86567,poughkeepsie,NY,
CU-71167575,RMS,M,MARTIN, zachary,$224319,port%jervis,NY,
CU-75614247,RM,M,MARTIN, kyle,$60389,salamanca,NY,
CU-93749223,RMS,M,MARTIN, walter,$330555,fulton,NY,
CU-90414923,RM,M,MARTIN, harold,$313660,white%plains,NY,
CU-74607629,RM,M,MARTIN, jeremy,$220471,sherrill,NY,
CU-41148858,RR,M,MARTIN, ethan,$318808,amsterdam,NY,
CU-12605139@,RMS,M,MARTIN, carl,$279058,gloversville,NY,
CU-39456803,RMS,M,MARTIN, keith,$92006,norwich,NY,
CU-71079896,RMS,M,MARTIN, roger,$269643,salamanca,NY,
CU-55066639,RMS,M,MARTIN, gerald,$212617,niagara%falls,NY,
CU-95692538,RR,M,MARTIN, christian,$63851,rye,NY,
CU-99279763,RM,M,MARTIN, terry,$266369,glens%falls,NY,
CU-64760125,RMS,M,MARTIN, sean,$112676,norwich,NY,
CU-84398006,RM,M,MARTIN, arthur,$307936,schenectady,NY,
CU-50779874^,RMS,M,MARTIN, austin,$68847,rye,NY,
CU-00438523,RR,M,MARTIN, noah,$280069,salamanca,NY,
CU-41887935,RM,M,MARTIN, lawrence,$247215,fulton,NY,
CU-77351913,RM,M,MARTIN, jesse,$129589,elmira,NY,
CU-19248666,RMS,M,MARTIN, joe,$57715,cortland,NY,
CU-39280088,RM,M,MARTIN, bryan,$62031,lockport,NY,
CU-23696077,RMS,M,MARTIN, billy,$190724,saratoga%springs,NY,
CU-58654586,RMS,M,MARTIN, jordan,$133936,utica,NY,
CU-48780859,RM,M,MARTIN, albert,$265530,glens%falls,NY,
CU-79403275@,RMS,M,MARTIN, dylan,$113841,sherrill,NY,
CU-63417558,RMS,M,MARTIN, bruce,$147453,peekskill,NY,
CU-98153970,RR,M,MARTIN, willie,$92026,geneva,NY,
CU-45963080,RMS,M,MARTIN, gabriel,$256587,newburgh,NY,
CU-06239543,RM,M,MARTIN, alan,$319231,corning,NY,
CU-68822095,RMS,M,MARTIN, juan,$141646,yonkers,NY,
CU-89580555,RM,M,MARTIN, logan,$156307,rochester,NY,
CU-85178548,RMS,M,MARTIN, wayne,$314891,plattsburgh,NY,
CU-95431196,RR,M,MARTIN, ralph,$119096,hornell,NY,
CU-25986918@,RMS,M,MARTIN, roy,$123604,poughkeepsie,NY,
CU-83343068,RM,M,MARTIN, eugene,$152364,beacon,NY,
CU-84800844,RR,M,MARTIN, randy,$96002,middletown,NY,
CU-53188842,RMS,M,MARTIN, vincent,$264649,schenectady,NY,
CU-16333811,RM,M,MARTIN, russell,$83633,mechanicville,NY,
CU-81164499,RM,M,MARTIN, louis,$114210,lackawanna,NY,
CU-21651306,RMS,M,MARTIN, philip,$330049,,NY,
CU-33600260,RM,M,MARTIN, bobby,$280043,hudson,NY,
CU-44033896,RMS,M,MARTIN, johnny,$342694,ogdensburg,NY,
CU-97228609^,RM,M,MARTIN, bradley,$63393,,NY,
CU-13377019,RR,F,MARTIN, mary,$264234,,NY,
CU-82704345,RMS,F,MARTIN, patricia,$252343,,NY,
CU-89992016,RM,F,MARTIN, jennifer,$222205,,NY,
CU-35067189,RMS,F,MARTIN, linda,$152992,,NY,
CU-62300547,RR,F,MARTIN, elizabeth,$141015,,NY,
CU-75983105,RR,F,MARTIN, barbara,$149675,,NY,
CU-69552778,RMS,F,MARTIN, susan,$90694,,NY,
CU-41254688,RM,F,MARTIN, jessica,$210230,,NY,
CU-69707532,RR,F,MARTIN, sarah,$55430,,NY,
CU-84647225,RMS,F,MARTIN, karen,$214969,,NY,
CU-28236032,RR,F,MARTIN, nancy,$53463,,NY,
CU-82553464,RR,F,MARTIN, lisa,$189745,,NY,
CU-01292103,RM,F,MARTIN, margaret,$197700,,NY,
CU-48838979,RR,F,MARTIN, betty,$187074,,NY,
CU-41345849,RMS,F,MARTIN, sandra,$218315,,NY,
CU-47390038,RMS,F,MARTIN, ashley,$105267,,NY,
CU-60748973,RM,F,MARTIN, dorothy,$208576,,NY,
CU-60080919,RR,F,MARTIN, kimberly,$147560,,NY,
CU-60204241,RR,F,MARTIN, emily,$141363,,NY,
CU-18706071,RR,F,MARTIN, donna,$78242,,NY,
CU-57762499,RR,F,MARTIN, michelle,$91766,,NY,
CU-91292237,RMS,F,MARTIN, carol,$207039,,NY,
CU-59309771,RR,F,MARTIN, amanda,$66725,,NY,
CU-56370570,RR,F,MARTIN, melissa,$170168,,NY,
CU-52167238,RR,F,MARTIN, deborah,$138166,,NY,
CU-56456794,RMS,F,MARTIN, stephanie,$128620,,NY,
CU-69800985,RM,F,MARTIN, rebecca,$264875,,NY,
CU-14075791,RM,F,MARTIN, laura,$134717,,NY,
CU-09473912,RR,F,MARTIN, sharon,$109472,,NY,
CU-96612635,RR,F,MARTIN, cynthia,$202976,,NY,
CU-30231306,RR,F,MARTIN, kathleen,$185017,,NY,
CU-56517677,RM,F,MARTIN, amy,$139352,,NY,
CU-48297933,RR,F,MARTIN, shirley,$134096,,NY,
CU-59054507,RR,F,MARTIN, angela,$184286,,NY,
CU-15473276,RR,F,MARTIN, helen,$74331,,NY,
CU-91639526,RR,F,MARTIN, anna,$30741,,NY,
CU-07986678,RMS,F,MARTIN, brenda,$283559,,NY,
CU-06932600,RR,F,MARTIN, pamela,$254672,,NY,
CU-00513240,RR,F,MARTIN, nicole,$135019,,NY,
CU-90684358,RR,F,MARTIN, samantha,$135872,,NY,
CU-52757610,RR,F,MARTIN, katherine,$136817,,NY,
CU-07422175,RM,F,MARTIN, emma,$160830,,NY,
CU-06744628,RR,F,MARTIN, ruth,$152906,,NY,
CU-77203542,RR,F,MARTIN, christine,$94985,,NY,
CU-66913436,RMS,F,MARTIN, catherine,$181956,,NY,
CU-82783231,RR,F,MARTIN, debra,$75742,,NY,
CU-66185443,RM,F,MARTIN, rachel,$50526,,NY,
CU-69510004,RMS,F,MARTIN, carolyn,$155836,,NY,
CU-77269388,RMS,F,MARTIN, janet,$253653,,NY,
CU-97012034,RR,F,MARTIN, virginia,$76324,,NY,
CU-48063989,RR,F,MARTIN, maria,$131091,,NY,
CU-58286733,RMS,F,MARTIN, heather,$223665,,NY,
CU-42029266,RR,F,MARTIN, diane,$213793,,NY,
CU-48345648,RMS,F,MARTIN, julie,$179972,,NY,
CU-92154942,RMS,F,MARTIN, joyce,$74309,,NY,
CU-44559804,RR,F,MARTIN, victoria,$187571,,NY,
CU-01538666,RR,F,MARTIN, kelly,$239389,,NY,
CU-20024370,RR,F,MARTIN, christina,$262054,,NY,
CU-34867403,RMS,F,MARTIN, lauren,$191456,,NY,
CU-06767332,RMS,F,MARTIN, joan,$252592,,NY,
CU-51272726,RM,F,MARTIN, evelyn,$88654,,NY,
CU-92718063,RR,F,MARTIN, olivia,$122972,,NY,
CU-93358911,RR,F,MARTIN, judith,$111512,,NY,
CU-55431636,RMS,F,MARTIN, megan,$70839,,NY,
CU-73450493,RM,F,MARTIN, cheryl,$195206,,NY,
CU-40707098,RR,F,MARTIN, martha,$39087,,NY,
CU-50179252,RR,F,MARTIN, andrea,$153350,,NY,
CU-97000582,RR,F,MARTIN, frances,$153640,,NY,
CU-51050945,RM,F,MARTIN, hannah,$133203,,NY,
CU-89723039,RMS,F,MARTIN, jacqueline,$246319,,NY,
CU-28793397,RR,F,MARTIN, ann,$55892,,NY,
CU-14453787,RM,F,MARTIN, gloria,$188359,,NY,
CU-03781414,RM,F,MARTIN, jean,$131586,,NY,
CU-47534935,RR,F,MARTIN, kathryn,$161842,,NY,
CU-86170814,RMS,F,MARTIN, alice,$66455,,NY,
CU-79172096,RR,F,MARTIN, teresa,$156112,,NY,
CU-59138572,RR,F,MARTIN, sara,$200918,,NY,
CU-33042528,RM,F,MARTIN, janice,$134562,,NY,
CU-07914282,RR,F,MARTIN, doris,$168901,,NY,
CU-71662125,RM,F,MARTIN, madison,$147937,,NY,
CU-57541259,RR,F,MARTIN, julia,$258193,,NY,
CU-15914102,RM,F,MARTIN, grace,$125836,,NY,
CU-09869936,RR,F,MARTIN, judy,$140682,,NY,
CU-72772365,RR,F,MARTIN, abigail,$274334,,NY,
CU-02630049,RR,F,MARTIN, marie,$49134,,NY,
CU-93828181,RM,F,MARTIN, denise,$95195,,NY,
CU-68581629,RR,F,MARTIN, beverly,$240404,,NY,
CU-41135759,RM,F,MARTIN, amber,$88406,,NY,
CU-62715232,RR,F,MARTIN, theresa,$110007,,NY,
CU-24118906,RR,F,MARTIN, marilyn,$253445,,NY,
CU-42353061,RMS,F,MARTIN, danielle,$241114,,NY,
CU-15471158,RMS,F,MARTIN, diana,$217787,,NY,
CU-35508957,RR,F,MARTIN, brittany,$56910,,NY,
CU-95328440,RR,F,MARTIN, natalie,$212563,,NY,
CU-19251275,RM,F,MARTIN, sophia,$89664,,NY,
CU-67304020,RMS,F,MARTIN, rose,$205313,,NY,
CU-56034930,RR,F,MARTIN, isabella,$148283,,NY,
CU-31813478,RMS,F,MARTIN, alexis,$128362,,NY,
CU-52028801,RMS,F,MARTIN, kayla,$183329,,NY,
CU-81955482,RR,F,MARTIN, charlotte,$140233,,NY,
CU-41874644,RM,M,LEE, james,$143683,yonkers,NY,
CU-38560258,RMS,M,LEE, john,$120200,elmira,NY,
CU-98712093@,RR,M,LEE, robert,$91435,watervliet,NY,
CU-49374688,RMS,M,LEE, michael,$302712,white%plains,NY,
CU-19285700,RMS,M,LEE, william,$134782,hornell,NY,
CU-88570720,RMS,M,LEE, david,$341876,mount%vernon,NY,
CU-68842530@,RMS,M,LEE, richard,$219394,auburn,NY,
CU-41670500,RM,M,LEE, joseph,$202305,kingston,NY,
CU-17257583@,RM,M,LEE, thomas,$328931,cortland,NY,
CU-95451126,RM,M,LEE, charles,$307147,hudson,NY,
CU-10065097^,RMS,M,LEE, christopher,$251161,troy,NY,
CU-53921989,RR,M,LEE, daniel,$330610,new%rochelle,NY,
CU-83557008,RMS,M,LEE, matthew,$140944,,NY,
CU-27880555,RMS,M,LEE, anthony,$189757,little%falls,NY,
CU-20688911,RM,M,LEE, donald,$342073,saratoga%springs,NY,
CU-90395162,RMS,M,LEE, mark,$237383,tonawanda,NY,
CU-77259171,RR,M,LEE, paul,$262244,new%york,NY,
CU-01382850,RR,M,LEE, steven,$277677,elmira,NY,
CU-47815638,RMS,M,LEE, andrew,$109042,long%beach,NY,
CU-09950724,RR,M,LEE, kenneth,$221356,troy,NY,
CU-19373686,RMS,M,LEE, joshua,$141398,new%york,NY,
CU-24814786,RR,M,LEE, kevin,$207824,amsterdam,NY,
CU-92292150,RMS,M,LEE, brian,$170696,johnstown,NY,
CU-10057675,RM,M,LEE, george,$344155,johnstown,NY,
CU-63661668@,RM,M,LEE, edward,$139060,batavia,NY,
CU-81438804,RMS,M,LEE, ronald,$126088,middletown,NY,
CU-44300135,RMS,M,LEE, timothy,$121847,glen%cove,NY,
CU-26457418,RM,M,LEE, jason,$63365,little%falls,NY,
CU-58792749,RM,M,LEE, jeffrey,$158232,kingston,NY,
CU-54829910@,RMS,M,LEE, ryan,$69342,poughkeepsie,NY,
CU-97415093,RM,M,LEE, jacob,$93251,oneonta,NY,
CU-80805464@,RM,M,LEE, gary,$106874,tonawanda,NY,
CU-21684806^,RMS,M,LEE, nicholas,$324630,rye,NY,
CU-43112475,RMS,M,LEE, eric,$63029,fulton,NY,
CU-97495572,RR,M,LEE, jonathan,$231599,,NY,
CU-58842476,RMS,M,LEE, stephen,$101775,olean,NY,
CU-87913117,RMS,M,LEE, larry,$123945,long%beach,NY,
CU-90207201,RM,M,LEE, justin,$150266,syracuse,NY,
CU-63375867,RR,M,LEE, scott,$64230,amsterdam,NY,
CU-85450695,RR,M,LEE, brandon,$266741,north%tonawanda,NY,
CU-68292498@,RR,M,LEE, benjamin,$311860,mount%vernon,NY,
CU-11100110,RMS,M,LEE, samuel,$76629,auburn,NY,
CU-48017446,RR,M,LEE, frank,$72348,hornell,NY,
CU-82340300,RM,M,LEE, gregory,$72044,port%jervis,NY,
CU-11424773,RM,M,LEE, raymond,$148666,amsterdam,NY,
CU-04849375,RMS,M,LEE, alexander,$82216,corning,NY,
CU-42077379,RM,M,LEE, patrick,$256531,rochester,NY,
CU-79056644,RMS,M,LEE, jack,$171849,saratoga%springs,NY,
CU-36313772,RMS,M,LEE, dennis,$96839,newburgh,NY,
CU-03143566^,RMS,M,LEE, jerry,$160519,north%tonawanda,NY,
CU-85304762,RMS,M,LEE, tyler,$273540,white%plains,NY,
CU-94456470,RM,M,LEE, aaron,$132218,cortland,NY,
CU-86953813,RR,M,LEE, jose,$342026,fulton,NY,
CU-51531475@,RMS,M,LEE, henry,$112476,johnstown,NY,
CU-38657023,RMS,M,LEE, adam,$75785,hudson,NY,
CU-95390121,RMS,M,LEE, douglas,$306928,syracuse,NY,
CU-89365049,RMS,M,LEE, nathan,$102304,mount%vernon,NY,
CU-38094025,RMS,M,LEE, peter,$148971,canandaigua,NY,
CU-53088043^,RMS,M,LEE, zachary,$311047,niagara%falls,NY,
CU-98342851,RMS,M,LEE, kyle,$307099,batavia,NY,
CU-18105781,RM,M,LEE, walter,$119967,jamestown,NY,
CU-57253085,RMS,M,LEE, harold,$143214,johnstown,NY,
CU-45922532,RM,M,LEE, jeremy,$346700,newburgh,NY,
CU-49530972,RM,M,LEE, ethan,$152972,watertown,NY,
CU-61436336@,RM,M,LEE, carl,$165660,new%york,NY,
CU-76812106^,RM,M,LEE, keith,$77909,dunkirk,NY,
CU-09342115,RM,M,LEE, roger,$317544,yonkers,NY,
CU-04244714,RM,M,LEE, gerald,$134732,glen%cove,NY,
CU-37845764^,RR,M,LEE, christian,$218134,port%jervis,NY,
CU-72213555,RR,M,LEE, terry,$210460,geneva,NY,
CU-66413952,RMS,M,LEE, sean,$100718,little%falls,NY,
CU-84991223^,RMS,M,LEE, arthur,$156896,middletown,NY,
CU-05672801,RMS,M,LEE, austin,$167594,newburgh,NY,
CU-20998604,RM,M,LEE, noah,$189424,fulton,NY,
CU-60404936,RMS,M,LEE, lawrence,$330472,north%tonawanda,NY,
CU-10429978,RMS,M,LEE, jesse,$119378,rye,NY,
CU-58108034^,RMS,M,LEE, joe,$157774,elmira,NY,
CU-31716635,RR,M,LEE, bryan,$81596,new%rochelle,NY,
CU-46533579,RM,M,LEE, billy,$248001,rochester,NY,
CU-59924270,RM,M,LEE, jordan,$306538,yonkers,NY,
CU-84408856,RMS,M,LEE, albert,$180444,dunkirk,NY,
CU-91969011,RM,M,LEE, dylan,$86283,norwich,NY,
CU-51451488,RMS,M,LEE, bruce,$257535,geneva,NY,
CU-09094258^,RM,M,LEE, willie,$313887,troy,NY,
CU-95452127,RM,M,LEE, gabriel,$227202,elmira,NY,
CU-50722650,RM,M,LEE, alan,$194188,beacon,NY,
CU-76326796,RM,M,LEE, juan,$340357,ithaca,NY,
CU-94552300,RR,M,LEE, logan,$274321,buffalo,NY,
CU-99320292^,RM,M,LEE, wayne,$127023,yonkers,NY,
CU-62981443,RM,M,LEE, ralph,$88672,binghamton,NY,
CU-39684685,RM,M,LEE, roy,$247058,ithaca,NY,
CU-04713912@,RM,M,LEE, eugene,$340412,little%falls,NY,
CU-71772614,RMS,M,LEE, randy,$114497,glens%falls,NY,
CU-78766855^,RM,M,LEE, vincent,$54289,middletown,NY,
CU-79967380,RM,M,LEE, russell,$303615,albany,NY,
CU-72588238,RM,M,LEE, louis,$61125,syracuse,NY,
CU-57308230,RMS,M,LEE, philip,$234895,middletown,NY,
CU-53389517,RM,M,LEE, bobby,$121535,schenectady,NY,
CU-23795955,RM,M,LEE, johnny,$280645,watertown,NY,
CU-39794242,RR,M,LEE, bradley,$161136,oswego,NY,
CU-98793779,RR,F,LEE, mary,$182266,oswego,NY,
CU-31172802,RM,F,LEE, patricia,$248414,oswego,NY,
CU-59320148,RM,F,LEE, jennifer,$69220,oswego,NY,
CU-67244608,RMS,F,LEE, linda,$148591,oswego,NY,
CU-72386146,RR,F,LEE, elizabeth,$148021,oswego,NY,
CU-55648209,RM,F,LEE, barbara,$278831,oswego,NY,
CU-69456416,RMS,F,LEE, susan,$183770,oswego,NY,
CU-24346152,RM,F,LEE, jessica,$60510,oswego,NY,
CU-62202834,RR,F,LEE, sarah,$87062,oswego,NY,
CU-89553457,RMS,F,LEE, karen,$232304,oswego,NY,
CU-51113054,RMS,F,LEE, nancy,$181017,oswego,NY,
CU-41853731,RR,F,LEE, lisa,$224397,oswego,NY,
CU-68425400,RR,F,LEE, margaret,$94797,oswego,NY,
CU-74895085,RM,F,LEE, betty,$132170,oswego,NY,
CU-42046906,RR,F,LEE, sandra,$83659,oswego,NY,
CU-23725841,RR,F,LEE, ashley,$126254,oswego,NY,
CU-76145791,RM,F,LEE, dorothy,$134198,oswego,NY,
CU-96603826,RR,F,LEE, kimberly,$173578,oswego,NY,
CU-38158753,RR,F,LEE, emily,$225415,oswego,NY,
CU-90592682,RMS,F,LEE, donna,$226693,oswego,NY,
CU-56028213,RM,F,LEE, michelle,$63171,oswego,NY,
CU-59218000,RMS,F,LEE, carol,$147530,oswego,NY,
CU-68655505,RR,F,LEE, amanda,$133069,oswego,NY,
CU-26714603,RM,F,LEE, melissa,$146781,oswego,NY,
CU-39368315,RMS,F,LEE, deborah,$32010,oswego,NY,
CU-64250456,RR,F,LEE, stephanie,$245539,oswego,NY,
CU-10127411,RR,F,LEE, rebecca,$192767,oswego,NY,
CU-93049091,RM,F,LEE, laura,$147557,oswego,NY,
CU-38962537,RR,F,LEE, sharon,$46719,oswego,NY,
CU-18923880,RR,F,LEE, cynthia,$233109,oswego,NY,
CU-38630745,RR,F,LEE, kathleen,$203291,oswego,NY,
CU-95439338,RR,F,LEE, amy,$216951,oswego,NY,
CU-27850031,RR,F,LEE, shirley,$167121,oswego,NY,
CU-87729672,RR,F,LEE, angela,$240856,oswego,NY,
CU-65070923,RR,F,LEE, helen,$61610,oswego,NY,
CU-78242231,RR,F,LEE, anna,$77056,oswego,NY,
CU-17715316,RR,F,LEE, brenda,$167800,oswego,NY,
